date,team_1,team_2,_map,result_1,result_2,map_winner,starting_ct,ct_1,t_2,t_1,ct_2,event_id,match_id,rank_1,rank_2,map_wins_1,map_wins_2,match_winner
2020-02-15,Triumph,Prospects,Overpass,16,9,1,1,8,7,8,2,5212,2339459,92,94,2,0,1
2020-02-15,Triumph,Prospects,Nuke,16,9,1,1,10,5,6,4,5212,2339459,92,94,2,0,1
2020-02-15,Mythic,Yeah,Mirage,17,19,2,1,8,7,7,8,5212,2339463,80,132,0,2,2
2020-02-15,Big Frames,Prospects,Inferno,16,14,1,1,8,7,8,7,5212,2339559,238,94,2,1,1
2020-02-15,Recon 5,Rugratz,Inferno,25,22,1,1,8,7,7,8,5212,2339461,149,72,2,1,1
2020-02-15,Recon 5,Rugratz,Vertigo,16,14,1,2,7,8,9,6,5212,2339461,149,72,2,1,1
2020-02-15,Recon 5,Rugratz,Overpass,13,16,2,1,7,8,6,8,5212,2339461,149,72,2,1,1
2020-02-15,Bravos,RED Canids,Dust2,6,16,2,2,2,5,4,11,5172,2339564,196,156,6,16,2
2020-02-15,Orgless,Chaos,Nuke,23,25,2,1,6,9,9,6,5212,2339465,224,66,1,2,2
2020-02-15,Orgless,Chaos,Inferno,19,16,1,1,3,12,12,3,5212,2339465,224,66,1,2,2
2020-02-15,Orgless,Chaos,Overpass,13,16,2,1,8,7,5,9,5212,2339465,224,66,1,2,2
2020-02-15,Ze Pug Godz,Mythic,Overpass,19,16,1,1,6,9,9,6,5212,2339561,63,80,2,0,1
2020-02-15,Ze Pug Godz,Mythic,Inferno,16,4,1,1,11,4,5,0,5212,2339561,63,80,2,0,1
2020-02-15,Evidence,2K,Inferno,16,14,1,1,8,7,8,7,5172,2339570,242,151,16,14,1
2020-02-15,100 Thieves,Evil Geniuses,Train,4,16,2,2,1,4,3,12,5138,2339106,10,5,0,2,2
2020-02-15,Tricked,Singularity,Dust2,9,16,2,2,1,9,8,7,5211,2339539,88,60,2,1,1
2020-02-15,HAVU,AVEZ,Vertigo,6,16,2,2,3,4,3,12,5211,2339533,36,59,0,2,2
2020-02-15,Keyd,W7M,Overpass,12,16,2,1,6,9,6,7,5213,2339590,200,115,0,2,2
2020-02-15,Heretics,GamerLegion,Nuke,12,16,2,1,9,6,3,10,5211,2339597,70,44,0,2,2
2020-02-15,Heretics,GamerLegion,Mirage,13,16,2,2,6,8,7,8,5211,2339597,70,44,0,2,2
2020-02-15,HAVU,Syman,Mirage,22,20,1,2,10,5,5,10,5211,2339598,36,30,2,0,1
2020-02-15,HAVU,Syman,Nuke,16,11,1,2,5,7,11,4,5211,2339598,36,30,2,0,1
2020-02-15,Bad News Bears,Triumph,Dust2,16,6,1,1,10,5,6,1,5212,2339558,35,92,2,0,1
2020-02-15,Bad News Bears,Triumph,Nuke,16,9,1,2,5,5,11,4,5212,2339558,35,92,2,0,1
2020-02-15,Rysix,Reapers,Mirage,16,10,1,2,9,2,7,8,5213,2339592,227,243,2,0,1
2020-02-15,Rysix,Reapers,Nuke,16,14,1,1,7,8,9,6,5213,2339592,227,243,2,0,1
2020-02-15,eUnited,Recon 5,Vertigo,16,8,1,1,8,7,8,1,5212,2339562,74,149,2,0,1
2020-02-15,eUnited,Recon 5,Nuke,16,14,1,1,6,9,10,5,5212,2339562,74,149,2,0,1
2020-02-15,Keyd,W7M,Mirage,11,16,2,2,6,6,5,10,5213,2339590,200,115,0,2,2
2020-02-15,Asuna's Anime Aimers,Yeah,Train,5,16,2,1,5,10,0,6,5212,2339563,171,132,1,2,2
2020-02-15,G2,OG,Dust2,16,6,1,2,4,3,12,3,5138,2339107,8,25,2,0,1
2020-02-15,Asuna's Anime Aimers,Yeah,Dust2,13,16,2,1,5,10,8,6,5212,2339563,171,132,1,2,2
2020-02-15,Asuna's Anime Aimers,Yeah,Mirage,16,11,1,1,8,7,8,4,5212,2339563,171,132,1,2,2
2020-02-15,Swole Identity,Chaos,Dust2,4,16,2,2,0,5,4,11,5212,2339566,87,66,1,2,2
2020-02-15,Swole Identity,Chaos,Mirage,6,16,2,1,4,11,2,5,5212,2339566,87,66,1,2,2
2020-02-15,Swole Identity,Chaos,Nuke,16,9,1,1,9,6,7,3,5212,2339566,87,66,1,2,2
2020-02-15,sAw,Winstrike,Overpass,9,16,2,1,5,10,4,6,5211,2339541,106,56,0,2,2
2020-02-15,Spirit,Juggernauts,Dust2,16,14,1,2,11,4,5,10,5211,2339596,27,51,2,1,1
2020-02-15,Spirit,Juggernauts,Train,9,16,2,2,3,7,6,9,5211,2339596,27,51,2,1,1
2020-02-15,sAw,Gambit Youngsters,Dust2,9,16,2,2,4,6,5,10,5211,2339599,106,37,1,2,2
2020-02-15,sAw,Gambit Youngsters,Overpass,16,14,1,2,8,7,8,7,5211,2339599,106,37,1,2,2
2020-02-15,sAw,Gambit Youngsters,Vertigo,11,16,2,2,6,6,5,10,5211,2339599,106,37,1,2,2
2020-02-15,G2,OG,Nuke,16,8,1,1,10,5,6,3,5138,2339107,8,25,2,0,1
2020-02-15,Spirit,Juggernauts,Mirage,16,11,1,1,9,6,7,5,5211,2339596,27,51,2,1,1
2020-02-15,Isurus,RED Canids,Overpass,16,12,1,2,10,3,6,9,5213,2339575,129,156,2,1,1
2020-02-15,Nexus,Syman,Overpass,9,16,2,1,7,8,2,8,5211,2339589,112,30,1,2,2
2020-02-15,Isurus,RED Canids,Mirage,16,19,2,1,8,7,7,8,5213,2339575,129,156,2,1,1
2020-02-15,sAw,Winstrike,Nuke,11,16,2,1,6,9,5,7,5211,2339541,106,56,0,2,2
2020-02-15,GamerLegion,Tricked,Train,16,13,1,2,9,5,7,8,5211,2339587,44,88,2,0,1
2020-02-15,Reapers,Redemption POA,Train,10,16,2,1,7,8,3,8,5213,2339574,243,136,0,2,2
2020-02-15,Reapers,Redemption POA,Dust2,7,16,2,1,5,10,2,6,5213,2339574,243,136,0,2,2
2020-02-15,Spirit,Copenhagen Flames,Train,10,16,2,2,7,4,3,12,5211,2339532,27,40,1,2,2
2020-02-15,Spirit,Copenhagen Flames,Mirage,16,14,1,2,10,5,6,9,5211,2339532,27,40,1,2,2
2020-02-15,Spirit,Copenhagen Flames,Inferno,12,16,2,1,8,7,4,9,5211,2339532,27,40,1,2,2
2020-02-15,Se7en,SG.pro,Mirage,13,16,2,2,8,6,5,10,5117,2339534,139,245,0,2,2
2020-02-15,Se7en,SG.pro,Overpass,13,16,2,1,11,4,2,12,5117,2339534,139,245,0,2,2
2020-02-15,Nexus,Syman,Inferno,11,16,2,2,3,9,8,7,5211,2339589,112,30,1,2,2
2020-02-15,GamerLegion,Tricked,Mirage,16,8,1,2,7,2,9,6,5211,2339587,44,88,2,0,1
2020-02-15,Nexus,Syman,Vertigo,22,20,1,1,8,7,7,8,5211,2339589,112,30,1,2,2
2020-02-15,SKADE,Heretics,Nuke,17,19,2,2,10,5,5,10,5211,2339543,45,70,2,1,1
2020-02-15,SKADE,Heretics,Train,16,10,1,1,12,3,4,7,5211,2339543,45,70,2,1,1
2020-02-15,Gambit Youngsters,Movistar Riders,Train,16,10,1,1,8,7,8,3,5211,2339588,37,33,2,1,1
2020-02-15,Gambit Youngsters,Movistar Riders,Mirage,23,25,2,2,7,8,8,7,5211,2339588,37,33,2,1,1
2020-02-15,Gambit Youngsters,Movistar Riders,Inferno,19,17,1,1,6,9,9,6,5211,2339588,37,33,2,1,1
2020-02-15,DETONA,W7M,Inferno,16,13,1,2,10,4,6,9,5213,2339576,159,115,2,1,1
2020-02-15,DETONA,W7M,Dust2,7,16,2,1,7,8,0,8,5213,2339576,159,115,2,1,1
2020-02-15,Isurus,RED Canids,Dust2,16,5,1,2,6,0,10,5,5213,2339575,129,156,2,1,1
2020-02-15,DETONA,W7M,Nuke,16,14,1,1,11,4,5,10,5213,2339576,159,115,2,1,1
2020-02-15,SKADE,Heretics,Inferno,16,9,1,2,6,4,10,5,5211,2339543,45,70,2,1,1
2020-02-14,HAVU,Nexus,Mirage,16,14,1,2,8,7,8,7,5211,2339501,36,112,2,1,1
2020-02-14,Gambit Youngsters,sAw,Inferno,16,10,1,1,8,7,8,3,5211,2339497,37,106,1,2,2
2020-02-14,Gambit Youngsters,sAw,Train,4,16,2,1,4,11,0,5,5211,2339497,37,106,1,2,2
2020-02-14,Juggernauts,Sinners,Inferno,14,16,2,2,4,11,10,5,5211,2339488,51,52,1,2,2
2020-02-14,HAVU,Nexus,Dust2,14,16,2,2,7,8,7,8,5211,2339501,36,112,2,1,1
2020-02-14,HAVU,Nexus,Overpass,16,8,1,2,6,3,10,5,5211,2339501,36,112,2,1,1
2020-02-14,Juggernauts,Sinners,Nuke,16,13,1,2,8,6,8,7,5211,2339488,51,52,1,2,2
2020-02-14,Juggernauts,Sinners,Mirage,12,16,2,2,3,10,9,6,5211,2339488,51,52,1,2,2
2020-02-14,Gambit Youngsters,sAw,Dust2,16,19,2,1,6,9,9,6,5211,2339497,37,106,1,2,2
2020-02-14,SKADE,Singularity,Overpass,16,11,1,1,8,7,8,4,5211,2339492,45,60,2,1,1
2020-02-14,Illuminar,1WIN,Nuke,17,19,2,2,8,7,7,8,5211,2339502,43,86,1,2,2
2020-02-14,Illuminar,1WIN,Inferno,16,8,1,1,10,5,6,3,5211,2339502,43,86,1,2,2
2020-02-14,Illuminar,1WIN,Overpass,7,16,2,1,5,10,2,6,5211,2339502,43,86,1,2,2
2020-02-14,SKADE,Singularity,Nuke,11,16,2,1,9,6,2,10,5211,2339492,45,60,2,1,1
2020-02-14,SKADE,Singularity,Inferno,16,14,1,1,7,8,9,6,5211,2339492,45,60,2,1,1
2020-02-14,HellRaisers,AVEZ,Inferno,10,16,2,2,5,6,5,10,5211,2339500,46,59,1,2,2
2020-02-14,HellRaisers,AVEZ,Vertigo,19,17,1,1,9,6,6,9,5211,2339500,46,59,1,2,2
2020-02-14,HellRaisers,AVEZ,Overpass,10,16,2,2,4,7,6,9,5211,2339500,46,59,1,2,2
2020-02-14,RED Canids,Rysix,Nuke,16,4,1,1,13,2,3,2,5213,2339474,156,227,2,0,1
2020-02-14,RED Canids,Rysix,Mirage,16,14,1,1,10,5,6,9,5213,2339474,156,227,2,0,1
2020-02-14,Spirit,Gambit Youngsters,Mirage,14,16,2,1,10,5,4,11,5214,2339505,27,37,2,1,1
2020-02-14,pro100,SMASH,Train,16,14,1,1,10,5,6,9,5211,2339491,31,186,2,0,1
2020-02-14,pro100,SMASH,Overpass,16,10,1,2,6,5,10,5,5211,2339491,31,186,2,0,1
2020-02-14,AGO,Tricked,Nuke,11,16,2,2,5,7,6,9,5211,2339498,41,88,1,2,2
2020-02-14,Big Frames,Orgless,Inferno,11,16,2,1,8,7,3,9,5177,2339486,238,224,0,2,2
2020-02-14,Big Frames,Orgless,Nuke,10,16,2,2,6,5,4,11,5177,2339486,238,224,0,2,2
2020-02-14,W7M,Bravos,Nuke,16,12,1,1,7,8,9,4,5182,2339142,115,196,2,0,1
2020-02-14,W7M,Bravos,Inferno,16,4,1,2,5,0,11,4,5182,2339142,115,196,2,0,1
2020-02-14,Big Frames,LiViD,Mirage,16,8,1,1,7,8,9,0,5151,2339425,238,82,16,8,1
2020-02-14,Yeah,Recon 5,Dust2,16,5,1,2,5,1,11,4,5177,2339485,132,149,2,1,1
2020-02-14,Yeah,Recon 5,Train,14,16,2,2,7,8,7,8,5177,2339485,132,149,2,1,1
2020-02-14,Yeah,Recon 5,Inferno,16,13,1,1,9,6,7,7,5177,2339485,132,149,2,1,1
2020-02-14,Spirit,Gambit Youngsters,Dust2,16,6,1,2,7,0,9,6,5214,2339505,27,37,2,1,1
2020-02-14,Spirit,Gambit Youngsters,Inferno,16,12,1,2,5,8,11,4,5214,2339505,27,37,2,1,1
2020-02-14,100 Thieves,G2,Vertigo,12,16,2,1,8,7,4,9,5138,2339104,10,8,0,2,2
2020-02-14,100 Thieves,G2,Dust2,13,16,2,1,8,7,5,9,5138,2339104,10,8,0,2,2
2020-02-14,Copenhagen Flames,Secret,Overpass,16,7,1,2,6,2,10,5,5211,2339490,40,98,2,0,1
2020-02-14,Copenhagen Flames,Secret,Mirage,16,10,1,2,8,3,8,7,5211,2339490,40,98,2,0,1
2020-02-14,Hard Legion,Unique,Overpass,16,8,1,1,8,7,8,1,5211,2339489,39,104,2,0,1
2020-02-14,Hard Legion,Unique,Mirage,16,10,1,1,10,5,6,5,5211,2339489,39,104,2,0,1
2020-02-14,GamerLegion,Heretics,Inferno,10,16,2,1,7,8,3,8,5211,2339494,44,70,0,2,2
2020-02-14,GamerLegion,Heretics,Nuke,12,16,2,2,6,7,6,9,5211,2339494,44,70,0,2,2
2020-02-14,AGO,Tricked,Train,20,22,2,1,5,10,10,5,5211,2339498,41,88,1,2,2
2020-02-14,Endpoint,Winstrike,Train,20,22,2,1,6,9,9,6,5211,2339496,49,56,1,2,2
2020-02-14,AGO,Tricked,Vertigo,16,10,1,1,10,5,6,5,5211,2339498,41,88,1,2,2
2020-02-14,Syman,HellRaisers,Inferno,16,9,1,2,4,6,12,3,5211,2339522,30,46,2,0,1
2020-02-14,Gambit Youngsters,AGO,Vertigo,16,3,1,2,4,0,12,3,5211,2339524,37,41,2,0,1
2020-02-14,GamerLegion,Cream,Train,25,23,1,2,7,8,8,7,5211,2339519,44,119,2,0,1
2020-02-14,GamerLegion,Cream,Mirage,16,7,1,1,10,5,6,2,5211,2339519,44,119,2,0,1
2020-02-14,DETONA,Alma,Inferno,16,13,1,1,6,9,10,4,5213,2339475,159,212,2,0,1
2020-02-14,DETONA,Alma,Vertigo,16,9,1,2,7,3,9,6,5213,2339475,159,212,2,0,1
2020-02-14,ex-Virtus.pro,Winstrike,Train,7,16,2,1,5,10,2,6,5211,2339525,29,56,0,2,2
2020-02-14,pro100,SKADE,Overpass,14,16,2,1,5,10,9,6,5211,2339516,31,45,1,2,2
2020-02-14,pro100,SKADE,Dust2,16,4,1,1,13,2,3,2,5211,2339516,31,45,1,2,2
2020-02-14,pro100,SKADE,Inferno,13,16,2,2,6,8,7,8,5211,2339516,31,45,1,2,2
2020-02-14,Evil Geniuses,OG,Dust2,17,19,2,2,7,8,8,7,5138,2339105,5,25,1,2,2
2020-02-14,Evil Geniuses,OG,Nuke,14,16,2,2,6,9,8,7,5138,2339105,5,25,1,2,2
2020-02-14,Evil Geniuses,OG,Inferno,16,14,1,1,6,9,10,5,5138,2339105,5,25,1,2,2
2020-02-14,SMASH,Singularity,Overpass,14,16,2,1,8,7,6,9,5211,2339518,186,60,1,2,2
2020-02-14,SMASH,Singularity,Nuke,16,12,1,2,11,2,5,10,5211,2339518,186,60,1,2,2
2020-02-14,SMASH,Singularity,Dust2,9,16,2,1,6,9,3,7,5211,2339518,186,60,1,2,2
2020-02-14,Heretics,Movistar Riders,Nuke,16,10,1,2,6,5,10,5,5211,2339515,70,33,2,1,1
2020-02-14,Heretics,Movistar Riders,Overpass,16,10,1,1,13,2,3,8,5211,2339515,70,33,2,1,1
2020-02-14,Bravos,Keyd,Nuke,16,14,1,1,9,6,7,8,5213,2339470,196,200,2,0,1
2020-02-14,Heretics,Movistar Riders,Inferno,11,16,2,1,5,10,6,6,5211,2339515,70,33,2,1,1
2020-02-14,Gambit Youngsters,AGO,Train,16,13,1,2,9,5,7,8,5211,2339524,37,41,2,0,1
2020-02-14,ex-Virtus.pro,Winstrike,Vertigo,13,16,2,1,6,9,7,7,5211,2339525,29,56,0,2,2
2020-02-14,Syman,HellRaisers,Mirage,16,7,1,2,6,2,10,5,5211,2339522,30,46,2,0,1
2020-02-14,Spirit,Sinners,Vertigo,16,6,1,2,6,1,10,5,5211,2339511,27,52,2,0,1
2020-02-14,Bravos,Keyd,Vertigo,16,14,1,1,3,12,13,2,5213,2339470,196,200,2,0,1
2020-02-14,Movistar Riders,Cream,Inferno,16,6,1,1,11,4,5,2,5211,2339493,33,119,2,1,1
2020-02-14,Movistar Riders,Cream,Train,10,16,2,2,4,7,6,9,5211,2339493,33,119,2,1,1
2020-02-14,lapw,SpeedRunners,Nuke,2,16,2,2,1,2,1,14,5117,2339530,126,241,2,16,2
2020-02-14,Endpoint,Winstrike,Overpass,10,16,2,1,4,11,6,5,5211,2339496,49,56,1,2,2
2020-02-14,Endpoint,Winstrike,Vertigo,16,13,1,1,10,5,6,8,5211,2339496,49,56,1,2,2
2020-02-14,Unique,Secret,Nuke,16,7,1,2,8,0,8,7,5211,2339514,104,98,2,0,1
2020-02-14,Unique,Secret,Mirage,16,9,1,1,10,5,6,4,5211,2339514,104,98,2,0,1
2020-02-14,100pinggods,Moscow Five Academy,Mirage,8,16,2,2,2,7,6,9,5117,2339527,105,226,8,16,2
2020-02-14,Movistar Riders,Cream,Overpass,22,20,1,2,11,4,4,11,5211,2339493,33,119,2,1,1
2020-02-14,Spirit,Sinners,Nuke,16,4,1,2,3,2,13,2,5211,2339511,27,52,2,0,1
2020-02-14,HAVU,1WIN,Dust2,16,1,1,1,14,1,2,0,5211,2339520,36,86,2,0,1
2020-02-14,Copenhagen Flames,Hard Legion,Mirage,16,11,1,1,9,6,7,5,5211,2339512,40,39,2,0,1
2020-02-14,Copenhagen Flames,Hard Legion,Inferno,16,11,1,1,11,4,5,7,5211,2339512,40,39,2,0,1
2020-02-14,sAw,Tricked,Vertigo,16,3,1,1,12,3,4,0,5211,2339521,106,88,2,0,1
2020-02-14,sAw,Tricked,Inferno,16,5,1,1,10,5,6,0,5211,2339521,106,88,2,0,1
2020-02-14,Nexus,Illuminar,Inferno,16,11,1,2,9,3,7,8,5211,2339523,112,43,2,0,1
2020-02-14,Nexus,Illuminar,Train,16,11,1,1,7,8,9,3,5211,2339523,112,43,2,0,1
2020-02-14,HAVU,1WIN,Train,16,8,1,1,9,6,7,2,5211,2339520,36,86,2,0,1
2020-02-13,Chaos,Station7,Nuke,16,0,1,2,1,0,15,0,5151,2339424,66,172,16,0,1
2020-02-13,Ground Zero,Airborne,Nuke,16,1,1,1,14,1,2,0,5152,2339435,102,166,16,1,1
2020-02-13,Chiefs,Paradox,Inferno,16,5,1,2,3,3,13,2,5152,2339291,89,130,16,5,1
2020-02-13,ORDER,Formidable,Vertigo,16,2,1,2,3,0,13,2,5152,2339434,54,209,16,2,1
2020-02-13,Orgless,Faint,Train,16,5,1,1,13,2,3,3,5177,2339483,224,190,16,5,1
2020-02-13,Recon 5,Polar Ace,Dust2,16,11,1,1,8,7,8,4,5177,2339481,149,83,16,11,1
2020-02-13,Big Frames,Asuna's Anime Aimers,Dust2,16,10,1,2,7,4,9,6,5177,2339482,238,171,16,10,1
2020-02-13,Asuna's Anime Aimers,Rap Gang,Mirage,16,13,1,2,12,2,4,11,5177,2339468,171,144,16,13,1
2020-02-13,Yeah,Russian Street Party,Inferno,16,4,1,1,13,2,3,2,5177,2339479,132,222,16,4,1
2020-02-13,New England Whalers,Orgless,Nuke,13,16,2,1,7,8,6,8,5177,2339467,120,224,13,16,2
2020-02-13,Isurus,Alma,Overpass,16,12,1,2,8,5,8,7,5182,2339140,129,212,2,0,1
2020-02-13,Isurus,Alma,Train,16,5,1,1,10,5,6,0,5182,2339140,129,212,2,0,1
2020-02-13,Big Frames,GameAgents,Mirage,16,6,1,1,14,1,2,5,5177,2339469,238,153,16,6,1
2020-02-13,Recon 5,Oceanus,Vertigo,16,8,1,1,8,7,8,1,5177,2339457,149,145,16,8,1
2020-02-13,Chiefs,Ground Zero,Nuke,16,5,1,2,5,1,11,4,5152,2339438,89,102,16,5,1
2020-02-13,TRIDENT,MC,Dust2,22,18,1,1,8,7,7,8,5152,2339437,175,178,22,18,1
2020-02-13,Complexity,SMASH,Mirage,16,14,1,2,10,5,6,9,5134,2339506,28,186,1,2,2
2020-02-13,Incept,FURY,Dust2,16,6,1,1,13,2,3,4,5152,2339436,203,184,16,6,1
2020-02-13,Singularity,Nordavind,Overpass,13,16,2,1,7,8,6,8,5150,2339407,60,55,13,16,2
2020-02-13,Complexity,SMASH,Overpass,8,16,2,1,6,9,2,7,5134,2339506,28,186,1,2,2
2020-02-13,Complexity,SMASH,Inferno,14,16,2,1,7,8,7,8,5134,2339506,28,186,1,2,2
2020-02-13,Gambit Youngsters,Unique,Overpass,16,5,1,1,12,3,4,2,5214,2339442,37,104,2,0,1
2020-02-13,Illuminar,Copenhagen Flames,Overpass,16,19,2,2,4,11,11,4,5134,2339504,43,40,0,2,2
2020-02-13,Singularity,SMASH,Dust2,11,16,2,1,4,11,7,5,5134,2339455,60,186,11,16,2
2020-02-13,Sinners,Complexity,Mirage,7,16,2,1,6,9,1,7,5134,2339454,52,28,7,16,2
2020-02-13,Illuminar,Copenhagen Flames,Nuke,9,16,2,1,7,8,2,8,5134,2339504,43,40,0,2,2
2020-02-13,Movistar Riders,Nemiga,Inferno,16,8,1,1,9,6,7,2,5150,2339406,33,53,16,8,1
2020-02-13,pro100,Gambit Youngsters,Train,11,16,2,1,6,9,5,7,5214,2339443,31,37,1,2,2
2020-02-13,pro100,Gambit Youngsters,Dust2,14,16,2,2,6,9,8,7,5214,2339443,31,37,1,2,2
2020-02-13,HAVU,Copenhagen Flames,Nuke,13,16,2,2,6,8,7,8,5134,2339453,36,40,13,16,2
2020-02-13,Illuminar,SKADE,Overpass,16,3,1,1,12,3,4,0,5134,2339452,43,45,16,3,1
2020-02-13,Gambit Youngsters,Unique,Train,16,8,1,1,9,6,7,2,5214,2339442,37,104,2,0,1
2020-02-13,pro100,Gambit Youngsters,Inferno,16,14,1,2,6,9,10,5,5214,2339443,31,37,1,2,2
2020-02-12,Paradox,Esper,Train,16,4,1,2,4,1,12,3,5152,2339430,130,261,16,4,1
2020-02-12,Nemiga,BIG,Inferno,13,16,2,2,7,7,6,9,5150,2339404,53,23,13,16,2
2020-02-12,Gambit Youngsters,Espada,Overpass,16,14,1,2,8,7,8,7,5214,2339431,37,71,2,0,1
2020-02-12,Gambit Youngsters,Espada,Mirage,16,13,1,1,10,5,6,8,5214,2339431,37,71,2,0,1
2020-02-12,Monstars,Station7,Mirage,9,16,2,1,5,10,4,6,5151,2339422,100,172,9,16,2
2020-02-12,Airborne,Skyfire,Overpass,14,16,2,1,8,7,6,9,5152,2339429,166,128,14,16,2
2020-02-12,Esper,PC419,Nuke,6,16,2,2,0,7,6,9,5152,2339427,261,179,6,16,2
2020-02-12,Rugratz,Riot Squad,Mirage,12,16,2,2,4,9,8,7,5151,2339420,72,35,12,16,2
2020-02-12,Mythic,eUnited,Vertigo,16,8,1,2,7,2,9,6,5151,2339421,80,74,16,8,1
2020-02-12,Spirit,pro100,Inferno,16,12,1,2,9,4,7,8,5214,2339432,27,31,2,1,1
2020-02-12,HellRaisers,Movistar Riders,Inferno,16,7,1,2,6,2,10,5,5150,2339440,46,33,16,7,1
2020-02-12,Revolt,Unique,Dust2,11,16,2,2,3,9,8,7,5214,2339433,127,104,0,2,2
2020-02-12,Spirit,pro100,Dust2,12,16,2,2,4,9,8,7,5214,2339432,27,31,2,1,1
2020-02-12,Endpoint,Sinners,Mirage,3,16,2,2,0,4,3,12,5134,2339447,49,52,3,16,2
2020-02-12,Spirit,pro100,Train,16,14,1,1,9,6,7,8,5214,2339432,27,31,2,1,1
2020-02-12,SMASH,AGO,Mirage,16,9,1,2,7,3,9,6,5134,2339450,186,41,16,9,1
2020-02-12,Complexity,AVEZ,Inferno,16,9,1,1,8,7,8,2,5134,2339449,28,59,16,9,1
2020-02-12,HAVU,FATE,Train,16,7,1,1,10,5,6,2,5134,2339446,36,57,16,7,1
2020-02-12,Singularity,SJ,Vertigo,16,9,1,1,8,7,8,2,5134,2339445,60,65,16,9,1
2020-02-12,Illuminar,PACT,Train,16,14,1,2,11,4,5,10,5134,2339444,43,64,16,14,1
2020-02-12,RED Canids,Keyd,Vertigo,14,16,2,1,2,13,12,3,5182,2339139,156,200,1,1,2
2020-02-12,RED Canids,Keyd,Train,16,2,1,2,2,1,14,1,5182,2339139,156,200,1,1,2
2020-02-12,Revolt,Unique,Nuke,16,19,2,1,4,11,11,4,5214,2339433,127,104,0,2,2
2020-02-12,HellRaisers,Nordavind,Mirage,16,14,1,2,6,9,10,5,5150,2339320,46,55,16,14,1
2020-02-11,Unique,pro100,Mirage,10,16,2,1,5,10,5,6,5214,2339410,104,31,0,2,2
2020-02-11,Mythic,Monstars,Inferno,28,25,1,1,7,8,8,7,5151,2339377,80,100,28,25,1
2020-02-11,Skyfire,FURY,Overpass,4,16,2,1,3,12,1,4,5152,2339370,128,184,4,16,2
2020-02-11,Incept,Chiefs,Inferno,12,16,2,2,7,6,5,10,5152,2339328,203,89,12,16,2
2020-02-11,TRIDENT,ROCK CANDY,Mirage,16,3,1,1,12,3,4,0,5152,2339426,175,194,16,3,1
2020-02-11,EXTREMUM,Espada,Train,16,11,1,2,7,5,9,6,5214,2339411,122,71,1,2,2
2020-02-11,Unique,pro100,Inferno,7,16,2,2,3,5,4,11,5214,2339410,104,31,0,2,2
2020-02-11,EXTREMUM,Espada,Inferno,9,16,2,1,4,11,5,5,5214,2339411,122,71,1,2,2
2020-02-11,EXTREMUM,Espada,Nuke,3,16,2,1,3,12,0,4,5214,2339411,122,71,1,2,2
2020-02-11,Wisla Krakow,Movistar Riders,Train,16,11,1,1,11,4,5,7,5150,2339322,58,33,16,11,1
2020-02-11,Nemiga,Unicorns of Love,Nuke,16,14,1,1,9,6,7,8,5150,2339324,53,78,16,14,1
2020-02-10,pro100,Espada,Train,25,22,1,2,9,6,6,9,5214,2339301,31,68,2,0,1
2020-02-10,Rap Gang,Divine,Inferno,6,16,2,2,1,6,5,10,5176,2339343,157,103,1,2,2
2020-02-10,Rap Gang,Divine,Overpass,16,12,1,2,10,3,6,9,5176,2339343,157,103,1,2,2
2020-02-10,Rap Gang,Divine,Dust2,8,16,2,2,2,7,6,9,5176,2339343,157,103,1,2,2
2020-02-10,ORDER,TRIDENT,Train,16,11,1,1,10,5,6,6,5152,2339151,56,162,16,11,1
2020-02-10,Revolt,Se7en,Inferno,16,10,1,2,6,5,10,5,5116,2339415,127,139,16,10,1
2020-02-10,pro100,Espada,Mirage,16,12,1,1,5,10,11,2,5214,2339301,31,68,2,0,1
2020-02-10,HAVU,Demolition Crew,Dust2,16,10,1,2,9,2,7,8,5150,2339319,36,48,16,10,1
2020-02-10,Spirit,Gambit Youngsters,Dust2,16,14,1,2,4,11,12,3,5214,2339354,26,39,2,1,1
2020-02-10,Spirit,Gambit Youngsters,Mirage,16,4,1,2,3,2,13,2,5214,2339354,26,39,2,1,1
2020-02-10,Spirit,Gambit Youngsters,Overpass,12,16,2,1,4,11,8,5,5214,2339354,26,39,2,1,1
2020-02-09,fakemaquinas,GamerLegion,Inferno,19,17,1,2,10,5,5,10,5133,2339333,82,43,19,17,1
2020-02-09,Apeks,SMASH,Mirage,19,16,1,1,7,8,8,7,5133,2339332,88,170,19,16,1
2020-02-09,Divine,Infinity,Dust2,16,6,1,2,7,0,9,6,5176,2339340,103,114,16,6,1
2020-02-09,Mythic,Faint,Mirage,16,14,1,1,7,8,9,6,5176,2339341,93,158,16,14,1
2020-02-09,Skyfire,Incept,Overpass,16,8,1,1,9,6,7,2,5189,2339347,109,204,16,8,1
2020-02-09,DivisionX,SHIFT,Inferno,14,16,2,2,8,7,6,9,5204,2339346,194,116,0,2,2
2020-02-09,FURY,madlikewizards,Inferno,3,16,2,2,1,3,2,13,5189,2339348,168,112,3,16,2
2020-02-09,MC,Paradox,Mirage,14,16,2,2,5,10,9,6,5189,2339349,150,148,14,16,2
2020-02-09,Skyfire,Paradox,Overpass,16,11,1,2,5,7,11,4,5189,2339351,109,148,2,0,1
2020-02-09,Skyfire,Paradox,Vertigo,16,11,1,1,6,9,10,2,5189,2339351,109,148,2,0,1
